unit,time,y,w
5,17,1.1679997711806038,0
5,18,1.1713763848814356,0
5,19,1.1932682849393004,0
5,20,1.2112677020163307,0
5,21,1.246950057940051,0
5,22,1.243603158613146,0
5,23,1.2478157490671826,0
5,24,1.2497536261298006,0
5,25,1.2695650535932916,0
5,26,1.2825045841280982,0
5,27,1.296712194069471,0
5,28,1.3147655133728566,0
5,29,1.352243657421056,0
5,30,1.3791973136268947,0
5,31,1.4030089514054485,0
5,32,1.415551570825059,0
5,33,1.4251150915363482,0
5,34,1.4135831638048,0
5,35,1.4372536932327353,0
5,36,1.4545984460640735,0
5,37,1.4661058225429677,0
5,38,1.4955307991158762,0
5,39,1.5109029861592624,1
5,40,1.538942592512802,1
5,41,1.5668176643228762,1
5,42,1.5706035915709844,1
5,43,1.5817396791866472,1
5,44,1.583849750435208,1
5,45,1.6090136882588641,1
5,46,1.6211291829954977,1
5,47,1.6362024277521616,1
5,48,1.6585913299779307,1
6,1,-1.360871052520083,0
6,2,-1.3689807574223885,0
6,3,-1.4204281449156246,0
6,4,-1.394424035821947,0
6,5,-1.3797960311667987,0
6,6,-1.3569577094906142,0
6,7,-1.3482030633145365,0
6,8,-1.3131307684148243,0
6,9,-1.2915220139547507,0
6,10,-1.266666149971904,0
6,11,-1.2728725003899317,0
6,12,-1.2738828627366061,0
6,13,-1.2136932667947793,0
6,14,-1.1973289436896852,0
6,15,-1.1616446302843695,0
6,16,-1.241699569382658,0
6,17,-1.2507591034761516,0
6,18,-1.2364465685241388,0
6,19,-1.2628540188847195,0
6,20,-1.2202481344713343,0
6,21,-1.167062448544593,0
6,22,-1.143976508857822,0
6,23,-1.081082532758976,0
6,24,-1.1422744649818304,0
6,25,-1.1019927489992138,0
6,26,-1.0651330345082055,0
6,27,-1.0716801693058509,0
6,28,-1.109073447898787,0
6,29,-1.1090678168617965,0
6,30,-1.1411852638443971,0
6,31,-1.0960048980430193,0
6,32,-1.0895846317013804,0
6,33,-1.0943395011728336,0
6,34,-1.076038877680901,0
6,35,-1.0880553258215837,0
6,36,-1.0344778163878896,0
6,37,-1.0252429860943248,0
6,38,-1.0037699334516317,0
6,39,-0.9959660091022275,0
6,40,-0.9769869640303961,0
6,41,-0.9541593415825949,0
6,42,-0.935853928843903,0
6,43,-0.9232508708078484,0
6,44,-0.9203353558885787,0
6,45,-0.9091344032898627,0
6,46,-0.9197008062903693,0
6,47,-0.9115220226204528,0
6,48,-0.8865761139687915,0
7,1,-1.7371160836239081,0
7,2,-1.8595434879706634,0
7,3,-1.8252649703157084,0
7,4,-1.8469297595068053,0
7,5,-1.8384488051895715,0
7,6,-1.8581426587541898,0
7,7,-1.868334558011603,0
7,8,-1.8072569618165364,0
7,9,-1.7802526624495183,0
7,10,-1.7764217594935667,0
7,11,-1.7729612398197885,0
7,12,-1.7913632286417132,0
7,13,-1.63562340226916,0
7,14,-1.695576222505303,0
7,15,-1.6657689076084852,0
7,16,-1.6617575926708792,0
7,17,-1.6863598479017394,0
7,18,-1.645404157495105,0
7,19,-1.5695004228552802,0
7,20,-1.5821071602542673,0
7,21,-1.6133221010415744,0
7,22,-1.576726425988519,0
7,23,-1.585433887626194,0
7,24,-1.6480643815064377,0
7,25,-1.6877467547933893,0
7,26,-1.6405826526350342,0
7,27,-1.5979422462833144,0
7,28,-1.6219112668780404,0
7,29,-1.59649998324634,0
7,30,-1.6007818210022888,0
7,31,-1.628340311961872,0
7,32,-1.57769982801116,0
7,33,-1.598477393905494,0
7,34,-1.5925823667281662,0
7,35,-1.6045922321564552,0
7,36,-1.5808725438545812,0
7,37,-1.5161092687274076,0
7,38,-1.4879460846363068,0
7,39,-1.4521267237731301,0
7,40,-1.4248846597523253,0
7,41,-1.4330683579219503,0
7,42,-1.4031910890333918,0
7,43,-1.3915194096484331,0
7,44,-1.352627827504242,0
7,45,-1.3403777985902439,0
7,46,-1.295306311271153,0
7,47,-1.271506142790332,0
7,48,-1.2608052557894949,0
8,1,-1.1188255467318617,0
8,2,-1.1632786437704201,0
8,3,-1.11962561256201,0
8,4,-1.096597094902119,0
8,5,-1.1172916756944886,0
8,6,-1.1470056007580736,0
8,7,-1.1453919402576496,0
8,8,-1.2121026369761863,0
8,9,-1.187689568730936,0
8,10,-1.1769259219165544,0
8,11,-1.1341159180995843,0
8,12,-1.1992644395833079,0
8,13,-1.3408687431366184,0
8,14,-1.3268231616621344,0
8,15,-1.264143348304117,0
8,16,-1.316293475941893,0
8,17,-1.289660548018019,0
8,18,-1.289384441242973,0
8,19,-1.2551644472389958,0
8,20,-1.2394013765278649,0
8,21,-1.2559595447644218,0
8,22,-1.250790642911329,0
8,23,-1.263190715110306,0
8,24,-1.2454622470976329,0
8,25,-1.223470162039395,0
8,26,-1.2210750172081317,0
8,27,-1.2079551369208161,0
8,28,-1.1960249566643784,0
8,29,-1.1942611283521414,0
8,30,-1.194909296775851,0
8,31,-1.1616327192477494,0
8,32,-1.1533682528157785,0
8,33,-1.137590974648515,0
8,34,-1.118427095795302,0
8,35,-1.1029238734914575,0
8,36,-1.0805240101156945,0
8,37,-1.060444401933002,0
8,38,-1.033994777136658,0
8,39,-1.008515513843502,0
8,40,-0.9854809975722576,0
8,41,-0.9533148216030503,0
8,42,-0.9260275195466683,0
8,43,-0.9051382782408588,0
8,44,-0.8767560666422538,0
8,45,-0.8392604671463149,0
8,46,-0.8030772597596902,0
8,47,-0.7602848214598774,0
8,48,-0.7130080168870085,0
9,1,-0.35249980844015383,0
9,2,-0.3561980542892744,0
9,3,-0.3239138026223536,0
9,4,-0.2884952484997001,0
9,5,-0.26861393518063625,0
9,6,-0.25041071717852414,0
9,7,-0.21318965779043708,0
9,8,-0.16743780546538556,0
9,9,-0.31070143719580834,0
9,10,-0.3060153733700215,0
9,11,-0.3378417675662959,0
9,12,-0.3137641682350836,0
9,13,-0.26682909812570355,0
9,14,-0.23762273284442248,0
9,15,-0.23121781579472334,0
9,16,-0.18996234928997424,0
9,17,-0.170343469316661,0
9,18,-0.14798960815430373,0
9,19,-0.1494421961985104,0
9,20,-0.16682806273510753,0
9,21,-0.1968294675918667,0
9,22,-0.20727185780400958,0
9,23,-0.2628765358318379,0
9,24,-0.3191843386419162,0
9,25,-0.3418367890871954,0
9,26,-0.3672918984590181,0
9,27,-0.4055208232252907,0
9,28,-0.4005772083647825,0
9,29,-0.39253182252836094,0
9,30,-0.37766622996677857,0
9,31,-0.3560198176622933,0
9,32,-0.3293667348198799,0
9,33,-0.3321965400948903,0
9,34,-0.31361432014545176,0
9,35,-0.29176782144326996,0
9,36,-0.26989567407020676,0
9,37,-0.25052343484527295,0
9,38,-0.22636026017405975,0
9,39,-0.20148243872378746,0
9,40,-0.21416295258981943,0
9,41,-0.20928513280957795,0
9,42,-0.21091772709206325,0
9,43,-0.20565421021542196,0
9,44,-0.19826865067360622,0
9,45,-0.17872692590843453,0
9,46,-0.15695405967043286,0
9,47,-0.13192476363353034,0
9,48,-0.10854241297412415,0
10,1,-0.25100649008925924,0
10,2,-0.16480226968266098,0
10,3,-0.1471122622505865,0
10,4,-0.11933276422988026,0
10,5,-0.10987781690901244,0
10,6,-0.07806539430570414,0
10,7,-0.06993691219664466,0
10,8,-0.04714791768545368,0
10,9,0.0185462885417218,0
10,10,0.04759163024364721,0
10,11,0.11201626626811567,0
10,12,0.18157289883836292,0
10,13,0.2560633777400101,0
10,14,0.3459768630224094,0
10,15,0.39183544215297506,0
10,16,0.41416565276309747,0
10,17,0.47635392220303086,0
10,18,0.4968514068126657,0
10,19,0.5177353635729816,0
10,20,0.5529401953548208,0
10,21,0.6075188565403042,0
10,22,0.5511781264400577,0
10,23,0.5385564914365357,0
10,24,0.49423073664756245,0
10,25,0.5198278179124545,0
10,26,0.5654560807589828,0
10,27,0.6089717470082645,0
10,28,0.6214957334940507,0
10,29,0.6048704032701933,0
10,30,0.6154895098529742,0
10,31,0.5628603618241161,0
10,32,0.5568156773079451,0
10,33,0.5346578132646016,0
10,34,0.5605722875942005,0
10,35,0.5948199458516115,0
10,36,0.6161188341240198,0
10,37,0.6205713480906088,0
10,38,0.6352041411731646,0
10,39,0.6223976931196358,0
10,40,0.6118123863824056,0
10,41,0.6350999785991416,0
10,42,0.6343345972435017,0
10,43,0.6451393010068385,0
10,44,0.6439122876798731,0
10,45,0.6797145010609809,0
10,46,0.6963966165509872,0
10,47,0.7197495003741263,0
10,48,0.7604795493396388,0
11,1,-0.1509082683964449,0
11,2,-0.08256385409913403,0
11,3,-0.038931960215228045,0
11,4,-0.08560336603110752,0
11,5,-0.06268608731714931,0
11,6,0.013537786933359719,0
11,7,0.03348068392408177,0
11,8,0.14392024423882344,0
11,9,0.20496680022981284,0
11,10,0.28353728785519916,0
11,11,0.3679188595451084,0
11,12,0.39608817223031423,0
11,13,0.4018335785577536,0
11,14,0.4077166025160439,0
11,15,0.36217488284647814,0
11,16,0.34087106768717845,0
11,17,0.37234501240238593,0
11,18,0.39760027152668176,0
11,19,0.4336998974354742,0
11,20,0.4939304979398651,0
11,21,0.5268151814450537,0
11,22,0.50769233609258,0
11,23,0.46281908733062593,0
11,24,0.46477781386020567,0
11,25,0.4923527433704269,0
11,26,0.49916210516995996,0
11,27,0.5384143997370057,0
11,28,0.5571794587727341,0
11,29,0.5831811214323395,0
11,30,0.6099586309230896,0
11,31,0.5787071225463878,0
11,32,0.5422689348567085,0
11,33,0.4781800201250048,0
11,34,0.4853291940321549,0
11,35,0.5138005415576599,0
11,36,0.5274819099467516,0
11,37,0.5574157615027326,0
11,38,0.5929515518312165,0
11,39,0.6204047806646331,0
11,40,0.6207174520393037,0
11,41,0.6369880940462078,0
11,42,0.6139013688289294,0
11,43,0.6181513499143465,0
11,44,0.634073717594748,0
11,45,0.6432163336945971,0
11,46,0.6734428435418662,0
11,47,0.717000558340879,0
11,48,0.7286383265337468,0
12,1,-1.6888423403482902,0
12,2,-1.6396494639937078,0
12,3,-1.5909761724046696,0
12,4,-1.5705137563380775,0
12,5,-1.5375488919986227,0
12,6,-1.5905592786141591,0
12,7,-1.544353994925718,0
12,8,-1.4067511562389896,0
12,9,-1.3069961378233081,0
12,10,-1.3236601199918976,0
12,11,-1.2413728498185534,0
12,12,-1.0752571380917058,0
12,13,-0.9059697986766357,0
12,14,-0.7718476695463723,0
12,15,-0.7305017055905259,0
12,16,-0.6930801457584774,0
12,17,-0.6398629307439014,0
12,18,-0.5878007781813439,0
12,19,-0.5278682426156447,0
12,20,-0.44792236878227865,0
12,21,-0.3824970514850765,0
12,22,-0.319704608369606,0
12,23,-0.2813360039082937,0
12,24,-0.2155779431272533,0
12,25,-0.1361420836799132,0
12,26,-0.08898637843486235,0
12,27,-0.05561424753299793,0
12,28,-0.014378881994723258,0
12,29,0.05817437339873699,0
12,30,0.2761206304989745,0
12,31,0.31038997322343054,0
12,32,0.3473300470689429,0
12,33,0.3493046276563927,0
12,34,0.343099317078825,0
12,35,0.3520302686011316,0
12,36,0.3894707134745081,0
12,37,0.41865011556489407,0
12,38,0.46626076514853576,0
12,39,0.4560191806520031,1
12,40,0.5186658285807173,1
12,41,0.5212511926910386,1
12,42,0.5104909063221941,1
12,43,0.5482218540545984,1
12,44,0.5748658974916623,1
12,45,0.5857740997178409,1
12,46,0.6111960564302699,1
12,47,0.6660999005471808,1
12,48,0.7197293159430087,1
13,1,-1.1129977935548014,0
13,2,-1.0891261819561384,0
13,3,-1.1482733383644996,0
13,4,-1.1634735668371174,0
13,5,-1.1655955471653314,0
13,6,-1.1778712825730553,0
13,7,-1.201273728865611,0
13,8,-1.2005728167428655,0
13,9,-1.1941431610503157,0
13,10,-1.1433544594562797,0
13,11,-1.1485323435698662,0
13,12,-1.1908942033619692,0
13,13,-1.2236712695357888,0
13,14,-1.2023949051865674,0
13,15,-1.244582972182907,0
13,16,-1.2470494066687063,0
13,17,-1.229042053365692,0
13,18,-1.1832687389295211,0
13,19,-1.1935716162276355,0
13,20,-1.2362806021289385,0
13,21,-1.2978478640043516,0
13,22,-1.3093052701066217,0
13,23,-1.3197861809343818,0
13,24,-1.3983013907906665,0
13,25,-1.3637211434137848,0
13,26,-1.3582419691578895,0
13,27,-1.3484548140932944,0
13,28,-1.4090846488296984,0
13,29,-1.4089567511746317,0
13,30,-1.406264877557815,0
13,31,-1.4388513666709333,0
13,32,-1.45015406702771,0
13,33,-1.4838408717053229,0
13,34,-1.5097202420214613,0
13,35,-1.4897821385201357,0
13,36,-1.469101990273649,0
13,37,-1.5558690984436874,0
13,38,-1.5255560459535218,0
13,39,-1.5070066743471555,0
13,40,-1.4767264167341008,0
13,41,-1.4784833592713884,0
13,42,-1.4903416690566598,0
13,43,-1.5119214080343282,0
13,44,-1.5893739785587542,0
13,45,-1.5817502047935665,0
13,46,-1.5769238477538012,0
13,47,-1.5527253043927463,0
13,48,-1.534139363128114,0
14,1,0.8955530655290449,0
14,2,0.9022547111736419,0
14,3,0.9426157628349081,0
14,4,0.9692405845200529,0
14,5,1.0066646473104388,0
14,6,1.0445894541916712,0
14,7,1.0846075363396146,0
14,8,1.0918437416275708,0
14,9,1.1219470455172598,0
14,10,1.1533692612197193,0
14,11,1.1637360537804842,0
14,12,1.1840454401821994,0
14,13,1.2152417481133426,0
14,14,1.2588834441768295,0
14,15,1.2769783564417185,0
14,16,1.280549012482357,0
14,17,1.312407704084725,0
14,18,1.330879509701635,0
14,19,1.353940157605999,0
14,20,1.3761991380436402,0
14,21,1.3852749588836737,0
14,22,1.4056238228118794,0
14,23,1.3697460418689698,0
14,24,1.3827981193338132,0
14,25,1.422205944868253,0
14,26,1.4512847358917789,0
14,27,1.4584961314981832,0
14,28,1.4807809381010308,0
14,29,1.505400310605662,0
14,30,1.5130126603712384,0
14,31,1.5030835986608242,0
14,32,1.474332478793869,0
14,33,1.4715928936404605,0
14,34,1.4840265391960799,0
14,35,1.5118780817385993,0
14,36,1.525371167531473,0
14,37,1.530490002586328,0
14,38,1.5578516494014156,0
14,39,1.5822328981157057,1
14,40,1.6169958571834737,1
14,41,1.6518156141115714,1
14,42,1.6587228899204192,1
14,43,1.675709784244658,1
14,44,1.6825454928013404,1
14,45,1.699633744264311,1
14,46,1.7173078534077035,1
14,47,1.7298523253305103,1
14,48,1.737448068003312,1
15,1,1.4331652454513986,0
15,2,1.4756174457047138,0
15,3,1.4918234548142042,0
15,4,1.5138760554556452,0
15,5,1.542901827241149,0
15,6,1.5613245739221995,0
15,7,1.574327900035323,0
15,8,1.590335545023672,0
15,9,1.6105109615230262,0
15,10,1.6457722876108356,0
15,11,1.6904427918250882,0
15,12,1.7169972988223048,0
15,13,1.7370056605978803,0
15,14,1.756785076205123,0
15,15,1.7650173870350994,0
15,16,1.6992778322136832,0
15,17,1.6874906514160735,0
15,18,1.7096207450124563,0
15,19,1.7156765231975477,0
15,20,1.7384191322852214,0
15,21,1.7767296892276132,0
15,22,1.7884796262957554,0
15,23,1.77395302201238,0
15,24,1.7746109300657,0
15,25,1.7943733436599967,0
15,26,1.819604279595147,0
15,27,1.8301968911953104,0
15,28,1.8385625395637284,0
15,29,1.860548991218458,0
15,30,1.8902888413779362,0
15,31,1.9136359222345547,0
15,32,1.8975672288453698,0
15,33,1.8879592819964035,0
15,34,1.8775232963764044,0
15,35,1.879680823163703,0
15,36,1.876819564769736,0
15,37,1.876252933721501,0
15,38,1.8921047326951435,0
15,39,1.9141621318563136,0
15,40,1.925565654932937,0
15,41,1.9547165975823795,0
15,42,1.9615490654781578,0
15,43,1.9581079680456988,0
15,44,1.9528777802094055,0
15,45,1.9695830266726961,0
15,46,1.9882346029936677,0
15,47,2.013149589027213,0
15,48,2.0382632689854354,0
